Date,Open,High,Low,Close
04-02-2010,4931.3,4931.3,4832.35,4845.3
03-02-2010,4831,4949.15,4831,4931.8
02-02-2010,4907.85,4951.15,4814.1,4830.1
01-02-2010,4882.05,4918.8,4827.15,4899.7
29-01-2010,4866.15,4893.7,4766,4882
28-01-2010,4863,4929.9,4824.95,4867.2
27-01-2010,5008.5,5008.5,4833.05,4853.1
25-01-2010,5034.55,5035.7,4983.05,5007.9
22-01-2010,5094.15,5094.15,4954.85,5036
21-01-2010,5220.2,5220.35,5085.45,5094.1
20-01-2010,5226.1,5256.7,5201.4,5221.7
19-01-2010,5274.2,5287.8,5218.65,5225.6
18-01-2010,5253.65,5292.5,5228.95,5274.8
15-01-2010,5259.9,5279.85,5242.45,5252.2
14-01-2010,5234.5,5272.85,5232.5,5259.9
13-01-2010,5212.6,5239.2,5169.55,5233.9
12-01-2010,5251.1,5300.5,5200.95,5210.4
11-01-2010,5263.8,5287.2,5227.8,5249.4
08-01-2010,5264.25,5276.75,5234.7,5244.7
07-01-2010,5281.8,5302.55,5244.75,5263.1
06-01-2010,5278.15,5310.85,5260.05,5281.8
05-01-2010,5277.15,5288.35,5242.4,5277.9
04-01-2010,5200.9,5238.45,5167.1,5232.2
